일시,최고기온,최저기온,일교차,강수량,평균습도,평균풍속,일조합,일사합,일조율,평균기온
2016-08-25,32.2,24.0,8.2,4.5,70.4,1.9,3.2,11.54,24.1,27.1
2016-08-26,28.2,19.5,8.7,20.0,57.0,3.6,7.6,17.17,57.6,23.0
2016-08-27,29.7,16.9,12.8,0.0,43.3,3.1,12.4,20.97,93.9,23.4
2016-08-28,24.5,18.3,6.2,1.5,62.5,2.6,3.6,10.21,27.5,21.0
2016-08-29,27.1,17.4,9.7,,54.5,2.0,7.1,16.17,54.2,22.2
2016-08-30,24.5,17.9,6.6,0.0,60.4,3.3,6.3,12.02,48.1,20.6
2016-08-31,19.2,16.1,3.1,17.5,85.3,3.8,0.0,3.02,0.0,17.7
2016-09-01,28.6,15.8,12.8,,71.3,3.1,8.8,13.76,67.7,23.2
2016-09-02,29.0,20.6,8.4,4.5,68.5,2.7,9.1,16.79,70.0,24.2
2016-09-03,28.6,20.4,8.2,0.5,73.8,1.8,3.1,8.93,24.0,23.9
2016-09-04,29.6,22.1,7.5,,71.3,1.5,2.7,10.25,20.9,25.6
2016-09-05,31.1,23.0,8.1,,66.1,1.7,8.4,14.15,65.6,26.4
2016-09-06,29.0,21.0,8.0,,69.0,1.8,8.3,13.98,64.8,24.7
2016-09-07,28.6,20.9,7.7,,69.8,1.8,2.5,9.88,19.5,24.3
2016-09-08,26.5,21.5,5.0,4.5,76.4,1.3,3.8,8.27,29.9,23.0
2016-09-09,29.3,19.7,9.6,,71.1,1.8,9.3,15.29,73.2,23.9
2016-09-10,29.1,20.0,9.1,,65.4,1.6,7.1,12.96,56.3,24.4
2016-09-11,28.2,22.1,6.1,,66.3,1.7,3.8,9.83,30.2,24.5
2016-09-12,27.5,21.4,6.1,2.5,68.9,1.9,6.2,9.18,49.2,23.4
2016-09-13,30.8,19.6,11.2,,62.5,1.8,8.0,15.74,64.0,24.6
2016-09-14,28.9,21.4,7.5,,66.1,1.8,7.2,11.88,57.6,24.6
2016-09-15,29.5,18.8,10.7,,68.1,1.3,5.8,13.62,46.8,23.9
2016-09-16,29.5,20.4,9.1,,64.9,1.5,3.8,11.91,30.6,24.6
2016-09-17,28.2,18.5,9.7,7.0,64.8,2.9,7.1,13.53,57.3,23.1
2016-09-18,28.3,20.2,8.1,,53.4,3.1,9.3,15.29,75.6,23.5
2016-09-19,27.8,18.2,9.6,,53.3,3.5,10.1,16.12,82.1,21.9
2016-09-20,26.8,15.4,11.4,,41.1,3.1,11.6,19.23,95.1,20.6
2016-09-21,25.3,14.3,11.0,,43.4,2.0,10.8,15.52,88.5,20.2
2016-09-22,27.2,17.5,9.7,,46.3,1.8,9.0,15.24,73.8,21.9
2016-09-23,27.9,16.4,11.5,,57.9,1.6,9.1,14.3,75.2,21.4
2016-09-24,28.9,16.5,12.4,,60.6,1.6,9.3,14.56,76.9,22.3
2016-09-25,29.7,18.6,11.1,,57.6,1.2,5.2,12.66,43.0,23.0
2016-09-26,28.9,19.7,9.2,,59.1,1.8,6.5,11.48,54.2,23.6
2016-09-27,23.8,19.1,4.7,13.5,82.5,1.3,0.0,2.77,0.0,21.0
2016-09-28,21.8,18.7,3.1,0.5,84.6,1.3,0.0,3.59,0.0,19.9
2016-09-29,24.8,18.2,6.6,,64.4,3.0,5.3,12.55,44.5,20.4
2016-09-30,23.5,17.7,5.8,,66.9,1.6,0.4,7.66,3.4,20.5
2016-10-01,25.6,17.5,8.1,,69.0,1.2,4.3,10.06,36.4,21.1
2016-10-02,22.4,16.7,5.7,18.5,84.1,2.7,0.0,2.6,0.0,19.0
2016-10-03,27.9,19.6,8.3,6.5,73.3,2.7,8.5,14.52,72.6,22.7
2016-10-04,29.0,15.6,13.4,,58.9,2.4,10.9,16.86,93.2,22.0
2016-10-05,27.2,17.5,9.7,,61.9,3.0,6.1,11.59,52.6,21.1
2016-10-06,23.5,13.6,9.9,,59.3,2.6,10.7,15.52,92.2,18.0
2016-10-07,24.8,16.5,8.3,2.0,67.8,2.6,4.7,9.25,40.5,19.7
2016-10-08,21.8,10.3,11.5,6.0,66.4,2.9,7.2,12.09,62.6,16.8
2016-10-09,16.6,6.5,10.1,,46.3,2.9,10.7,16.46,93.0,11.3
2016-10-10,21.4,7.4,14.0,,43.3,1.6,10.3,15.29,90.4,14.0
2016-10-11,21.1,10.0,11.1,,62.4,1.8,8.0,11.48,70.2,15.4
2016-10-12,20.7,11.4,9.3,,57.0,2.0,10.5,13.98,92.1,15.5
2016-10-13,21.9,9.3,12.6,,44.1,1.4,9.3,13.22,82.3,15.2
2016-10-14,23.5,10.5,13.0,,61.8,1.3,8.5,11.82,75.2,16.7
2016-10-15,27.1,12.4,14.7,,60.6,1.3,8.3,12.6,73.5,19.1
2016-10-16,19.5,15.4,4.1,1.5,74.1,1.5,0.0,3.06,0.0,17.2
2016-10-17,21.7,14.5,7.2,,76.1,1.4,7.2,9.51,64.3,17.5
2016-10-18,24.0,11.2,12.8,,70.9,1.4,8.0,12.24,72.1,17.0
2016-10-19,24.3,14.0,10.3,,67.6,1.5,8.7,11.84,78.4,18.0
2016-10-20,25.8,12.9,12.9,,61.3,1.8,9.3,12.55,83.8,18.6
2016-10-21,22.0,15.7,6.3,,58.6,3.0,3.2,8.17,29.1,17.9
2016-10-22,22.8,14.5,8.3,,59.0,1.8,5.4,8.59,49.1,18.3
2016-10-23,17.8,10.6,7.2,2.5,66.3,4.0,0.1,2.33,0.9,13.3
2016-10-24,20.6,9.0,11.6,,54.8,2.4,9.4,13.55,86.2,15.1
2016-10-25,17.5,12.5,5.0,37.0,84.0,2.2,3.2,4.25,29.4,14.1
2016-10-26,16.3,10.5,5.8,0.0,81.0,1.4,2.2,5.48,20.4,13.3
2016-10-27,20.9,8.6,12.3,,65.4,1.9,5.9,9.88,54.6,14.6
2016-10-28,18.4,10.2,8.2,0.3,61.8,2.5,4.3,7.11,39.8,14.6
2016-10-29,11.2,3.5,7.7,,40.3,3.0,1.1,6.54,10.3,7.8
2016-10-30,15.1,1.6,13.5,,31.9,1.5,9.7,13.56,90.7,7.9
2016-10-31,8.2,0.7,7.5,0.5,59.9,2.0,0.0,2.14,0.0,5.7
2016-11-01,6.6,-2.4,9.0,,43.6,2.7,9.8,13.52,92.5,1.5
2016-11-02,10.5,-2.7,13.2,0.1,53.1,1.4,7.6,10.76,71.7,4.1
2016-11-03,14.1,4.2,9.9,0.2,62.8,1.6,8.8,9.91,83.0,9.1
2016-11-04,15.7,8.2,7.5,0.0,67.0,2.7,2.6,5.14,24.8,12.3
2016-11-05,18.1,12.2,5.9,0.0,77.4,2.2,2.8,5.09,26.7,15.0
2016-11-06,18.3,11.9,6.4,,59.4,3.4,5.4,8.91,51.4,14.0
2016-11-07,17.8,8.5,9.3,5.5,71.3,2.8,2.2,5.09,21.2,12.8
2016-11-08,8.4,0.4,8.0,0.5,58.0,3.5,9.1,10.89,87.5,4.1
2016-11-09,8.6,-3.2,11.8,,41.1,1.9,9.7,12.02,94.2,2.1
2016-11-10,9.8,1.5,8.3,0.4,55.5,2.0,0.3,3.87,2.9,6.0
2016-11-11,14.2,6.2,8.0,4.0,63.3,2.2,8.6,9.97,83.5,9.1
2016-11-12,16.7,5.1,11.6,,62.1,2.3,8.2,9.07,79.6,11.4
2016-11-13,18.1,12.1,6.0,0.5,74.8,1.7,3.1,6.62,30.4,14.4
2016-11-14,15.8,10.2,5.6,1.5,78.5,1.7,0.0,2.44,0.0,13.2
2016-11-15,10.2,2.5,7.7,,44.3,2.8,9.5,11.6,93.1,5.2
2016-11-16,12.0,0.0,12.0,,44.3,1.4,8.6,8.59,85.1,5.2
2016-11-17,16.5,4.0,12.5,,56.4,1.2,8.0,9.33,79.2,9.1
2016-11-18,14.6,4.9,9.7,0.0,58.4,1.9,4.1,6.39,40.6,10.3
2016-11-19,18.6,9.9,8.7,0.0,71.1,2.2,4.2,7.42,41.6,13.0
2016-11-20,15.3,6.4,8.9,,48.6,2.5,9.1,10.14,91.0,9.8
2016-11-21,14.6,5.1,9.5,,40.5,2.2,1.1,4.26,11.0,9.5
2016-11-22,8.4,-2.1,10.5,0.2,43.3,3.9,4.8,7.38,48.0,2.0
2016-11-23,3.6,-4.8,8.4,,37.5,3.0,7.6,9.14,76.0,-1.8
2016-11-24,2.4,-6.2,8.6,,37.8,2.1,9.2,10.5,92.9,-2.5
2016-11-25,6.0,-3.5,9.5,,43.9,1.5,7.4,8.31,74.7,1.0
2016-11-26,2.7,-0.7,3.4,2.8,69.6,2.3,0.0,1.68,0.0,0.9
2016-11-27,6.6,0.5,6.1,0.0,81.3,1.5,1.7,3.81,17.2,3.3
2016-11-28,5.6,-1.4,7.0,,57.9,2.5,8.9,9.47,90.8,1.4
2016-11-29,8.6,-2.8,11.4,,40.8,1.6,9.3,9.34,94.9,1.7
2016-11-30,9.8,0.7,9.1,1.0,59.8,2.0,1.6,4.37,16.3,6.0
2016-12-01,7.0,-1.0,8.0,,47.6,3.6,8.5,9.39,86.7,4.1
2016-12-02,7.9,-3.5,11.4,,48.4,1.8,9.3,9.82,94.9,1.6
2016-12-03,11.3,-0.7,12.0,,58.8,1.4,7.9,8.76,81.4,4.5
2016-12-04,9.5,2.0,7.5,,60.1,1.2,0.5,4.16,5.2,5.5
2016-12-05,10.3,0.5,9.8,1.5,69.1,3.0,2.3,4.3,23.7,5.9
2016-12-06,4.3,-4.2,8.5,,38.5,2.5,9.3,9.97,95.9,-1.1
2016-12-07,7.5,-2.7,10.2,0.0,58.3,2.3,4.1,5.96,42.3,1.7
2016-12-08,6.1,-3.0,9.1,3.0,70.0,1.7,3.8,5.28,39.2,2.1
2016-12-09,4.2,-2.9,7.1,3.0,65.8,2.8,7.2,8.5,74.2,1.4
2016-12-10,3.6,-5.9,9.5,,47.6,1.9,9.2,9.45,95.8,-1.6
2016-12-11,6.4,-6.1,12.5,,42.6,1.2,9.2,9.58,95.8,-1.1
2016-12-12,6.3,-3.0,9.3,,37.9,1.9,3.9,5.71,40.6,2.3
2016-12-13,8.8,-0.4,9.2,,53.6,2.0,4.7,6.64,49.0,3.4
2016-12-14,-0.1,-2.3,2.2,0.1,68.1,2.7,0.2,2.98,2.1,-1.4
2016-12-15,-1.5,-7.6,6.1,,41.8,3.0,9.1,9.64,94.8,-5.0
2016-12-16,0.0,-9.8,9.8,,40.3,2.2,9.2,9.62,95.8,-4.7
2016-12-17,8.0,-2.7,10.7,0.0,60.1,1.8,6.3,6.21,65.6,2.7
2016-12-18,8.1,2.7,5.4,,68.8,1.9,0.1,3.06,1.0,4.9
2016-12-19,12.0,4.3,7.7,0.1,66.0,2.5,3.8,5.32,39.6,7.2
2016-12-20,13.6,4.4,9.2,,71.3,1.2,8.9,7.86,92.7,7.6
2016-12-21,12.6,4.1,8.5,29.0,75.5,3.5,3.4,5.01,35.4,7.9
2016-12-22,11.0,1.5,9.5,23.5,90.3,3.5,0.0,1.37,0.0,5.5
2016-12-23,1.5,-4.4,5.9,0.1,71.1,3.6,0.8,2.35,8.3,-2.5
2016-12-24,1.1,-4.3,5.4,,66.0,1.8,3.1,4.96,32.3,-2.4
2016-12-25,6.4,-4.5,10.9,,69.5,1.7,6.1,7.54,63.5,1.0
2016-12-26,4.4,1.3,3.1,0.0,73.8,1.4,0.0,1.66,0.0,2.5
2016-12-27,1.3,-6.3,7.6,0.5,54.6,3.5,8.4,9.29,87.5,-2.3
2016-12-28,2.6,-8.4,11.0,,49.0,1.8,9.1,9.22,94.8,-3.7
2016-12-29,-1.1,-7.2,6.1,0.3,53.1,2.8,8.9,9.67,92.7,-4.2
2016-12-30,1.0,-9.1,10.1,,50.9,1.3,5.6,6.79,58.3,-3.9
2016-12-31,5.7,-3.6,9.3,0.0,65.4,1.5,3.5,5.28,36.5,0.7
2017-01-01,6.9,-1.6,8.5,,75.9,1.5,1.7,4.38,17.7,2.7
2017-01-02,9.2,1.8,7.4,0.3,77.8,2.1,2.7,5.11,28.1,5.0
2017-01-03,7.7,-2.3,10.0,,61.8,1.8,8.9,8.51,91.8,2.0
2017-01-04,8.9,1.0,7.9,,55.0,1.7,8.6,8.68,88.7,3.9
2017-01-05,7.3,-0.1,7.4,,52.3,3.1,0.0,4.27,0.0,3.8
2017-01-06,11.4,2.5,8.9,,58.5,2.4,6.0,7.04,61.9,5.4
2017-01-07,10.5,0.0,10.5,,64.9,1.4,7.0,7.45,72.2,4.6
2017-01-08,10.9,4.0,6.9,0.0,61.4,2.6,2.9,5.64,29.9,6.5
2017-01-09,4.3,-3.1,7.4,0.0,60.8,3.3,6.2,7.29,63.3,1.5
2017-01-10,1.1,-7.4,8.5,,45.1,3.2,9.1,8.99,92.9,-3.7
2017-01-11,1.5,-9.4,10.9,,36.4,2.1,9.2,9.47,93.9,-3.8
2017-01-12,1.0,-6.1,7.1,0.0,43.1,3.1,8.6,9.62,87.8,-2.2
2017-01-13,-1.4,-8.6,7.2,0.6,47.4,2.9,5.6,8.18,57.1,-6.0
2017-01-14,-5.4,-10.5,5.1,,33.3,3.8,9.2,10.7,93.9,-8.4
2017-01-15,-0.9,-11.5,10.6,,35.3,2.3,9.2,10.76,92.9,-6.6
2017-01-16,4.0,-8.9,12.9,,37.6,1.4,9.2,10.41,92.9,-3.8
2017-01-17,3.4,-7.1,10.5,,46.6,1.5,8.6,7.58,86.9,-2.0
2017-01-18,2.8,-3.0,5.8,0.0,68.9,1.3,1.9,4.48,19.2,-0.5
2017-01-19,4.7,-4.9,9.6,,55.4,1.6,8.1,8.08,81.0,-1.2
2017-01-20,-1.4,-7.8,6.4,4.0,70.3,3.0,6.0,6.88,60.0,-4.4
2017-01-21,-0.9,-10.0,9.1,2.1,78.1,1.6,3.3,6.37,33.0,-5.2
2017-01-22,-3.3,-10.9,7.6,0.0,51.3,3.8,9.1,10.73,91.0,-8.3
2017-01-23,-4.1,-12.6,8.5,,48.4,2.2,9.4,10.81,93.1,-8.9
2017-01-24,-1.3,-11.6,10.3,,49.6,2.0,9.4,11.07,93.1,-7.0
2017-01-25,0.9,-10.2,11.1,,50.6,1.5,9.5,10.78,94.1,-5.2
2017-01-26,3.4,-7.9,11.3,0.3,64.4,2.2,5.7,7.06,56.4,-1.3
2017-01-27,3.1,-5.7,8.8,3.0,47.3,3.4,9.2,11.32,90.2,-2.6
2017-01-28,4.3,-8.2,12.5,,38.0,1.7,7.8,10.22,76.5,-1.6
2017-01-29,2.5,-0.9,3.4,4.5,71.1,1.8,0.0,1.94,0.0,0.8
2017-01-30,-0.9,-7.9,7.0,0.1,61.4,3.3,8.7,11.49,84.5,-4.8
2017-01-31,0.2,-9.9,10.1,,44.8,1.7,8.2,10.8,79.6,-5.4
2017-02-01,0.7,-7.5,8.2,,44.5,2.5,9.5,12.02,92.2,-4.0
2017-02-02,3.3,-9.2,12.5,,52.9,2.7,9.6,12.2,92.3,-2.7
2017-02-03,6.7,-2.3,9.0,,65.4,1.5,9.2,10.33,88.5,1.5
2017-02-04,3.2,-2.9,6.1,,69.4,1.6,1.0,3.59,9.6,0.9
2017-02-05,2.3,-1.5,3.8,0.5,75.3,2.1,0.0,2.44,0.0,1.2
2017-02-06,2.6,-4.4,7.0,,51.0,3.0,9.8,12.49,93.3,-1.7
2017-02-07,3.0,-5.6,8.6,,45.4,1.5,4.1,7.68,39.0,-2.0
2017-02-08,0.6,-4.9,5.5,,50.1,2.0,1.2,5.84,11.3,-2.2
2017-02-09,-2.1,-7.1,5.0,,47.0,3.8,8.8,11.31,83.0,-5.3
2017-02-10,-2.5,-9.3,6.8,,44.3,4.1,9.6,13.12,89.7,-6.6
2017-02-11,0.8,-9.2,10.0,,45.4,2.8,9.7,13.41,90.7,-4.8
2017-02-12,4.2,-7.4,11.6,,51.3,2.1,9.8,13.67,91.6,-2.2
2017-02-13,6.1,-5.4,11.5,,59.6,1.6,6.4,9.32,59.3,0.1
2017-02-14,6.5,-4.0,10.5,,46.0,2.5,9.8,13.79,90.7,0.3
2017-02-15,8.0,-3.9,11.9,,52.1,1.4,8.9,11.14,82.4,1.8
2017-02-16,10.3,-1.9,12.2,0.0,63.9,2.0,2.1,5.08,19.3,5.5
2017-02-17,9.0,-5.2,14.2,4.0,56.9,3.9,9.5,14.39,87.2,0.8
2017-02-18,2.9,-7.0,9.9,,49.4,2.8,10.0,14.56,91.7,-2.6
2017-02-19,5.7,-3.4,9.1,1.0,68.0,1.9,1.2,5.12,10.9,2.3
2017-02-20,5.4,-5.2,10.6,0.5,53.8,4.2,9.9,14.19,90.0,-1.5
2017-02-21,6.9,-7.6,14.5,,37.1,1.6,9.9,14.09,89.2,-0.6
2017-02-22,2.9,-0.9,3.8,5.1,70.8,2.7,0.0,2.21,0.0,1.7
2017-02-23,2.1,-4.2,6.3,,56.4,3.8,10.2,15.33,91.9,-1.5
2017-02-24,4.4,-5.8,10.2,,51.3,2.2,9.0,14.28,80.4,-0.8
2017-02-25,8.4,-2.8,11.2,,63.6,2.3,10.1,15.11,90.2,2.6
2017-02-26,10.1,-1.5,11.6,,52.8,2.1,10.3,14.97,91.2,3.6
2017-02-27,10.7,-1.8,12.5,,37.4,1.8,10.6,15.89,93.8,3.7
2017-02-28,12.3,-1.3,13.6,,41.5,2.0,9.8,14.29,86.7,5.6
2017-03-01,11.4,2.0,9.4,5.0,65.0,1.8,1.2,6.72,10.5,5.0
2017-03-02,6.6,-1.1,7.7,0.5,59.5,3.1,9.7,15.81,85.1,1.8
2017-03-03,10.4,-3.1,13.5,,54.4,2.1,10.5,15.05,91.3,3.3
2017-03-04,12.7,0.1,12.6,,60.0,1.6,10.7,15.33,93.0,5.7
2017-03-05,10.4,1.2,9.2,0.5,71.6,2.1,6.2,10.86,53.9,5.2
2017-03-06,4.0,-2.8,6.8,,41.3,4.0,10.9,17.51,94.0,0.1
2017-03-07,2.9,-4.0,6.9,0.0,37.5,3.9,10.9,17.54,94.0,-1.3
2017-03-08,5.0,-5.3,10.3,0.0,50.6,3.1,8.1,13.6,69.2,-0.1
2017-03-09,10.7,-2.7,13.4,,47.3,3.1,10.5,15.76,89.7,3.2
2017-03-10,12.2,-1.2,13.4,,37.4,2.2,10.9,17.26,93.2,4.8
2017-03-11,16.7,-0.2,16.9,,37.4,1.8,11.0,16.7,93.2,7.3
2017-03-12,14.0,4.4,9.6,0.0,58.4,2.0,2.3,8.84,19.5,8.2
2017-03-13,12.2,1.5,10.7,,49.8,2.5,10.3,16.79,87.3,6.9
2017-03-14,10.9,1.0,9.9,,37.5,3.2,11.2,17.81,94.1,5.8
2017-03-15,13.3,0.4,12.9,,34.9,2.1,11.2,17.71,94.1,6.3
2017-03-16,13.4,1.0,12.4,,41.8,1.9,10.8,16.57,90.0,6.2
2017-03-17,15.7,1.2,14.5,,43.1,2.0,10.9,16.6,90.8,7.7
2017-03-18,16.1,5.9,10.2,,34.1,2.3,9.2,15.94,76.0,9.5
2017-03-19,18.9,3.2,15.7,,36.0,1.6,10.9,17.09,90.1,10.9
2017-03-20,15.5,6.0,9.5,,40.4,1.8,0.0,6.43,0.0,10.2
2017-03-21,12.6,4.3,8.3,,48.1,3.1,9.2,14.74,75.4,7.4
2017-03-22,14.1,1.9,12.2,,32.8,2.5,10.3,18.17,84.4,7.6
2017-03-23,15.0,5.1,9.9,,34.0,2.2,8.6,15.76,69.9,9.1
2017-03-24,15.2,3.9,11.3,,41.4,2.1,7.9,14.18,64.2,8.7
2017-03-25,12.6,5.0,7.6,,41.1,2.1,5.9,12.08,48.0,8.1
2017-03-26,11.6,4.8,6.8,,53.1,2.2,5.4,12.83,43.5,7.3
2017-03-27,10.9,4.4,6.5,0.4,67.4,2.5,3.5,8.45,28.2,6.1
2017-03-28,12.7,2.5,10.2,,59.8,1.9,6.9,13.18,55.2,7.1
2017-03-29,14.4,4.7,9.7,,54.9,2.3,10.8,17.57,86.4,8.8
2017-03-30,17.1,4.1,13.0,,50.0,1.9,9.1,17.17,72.8,10.6
2017-03-31,12.4,4.9,7.5,1.5,70.6,2.4,0.2,4.85,1.6,8.6
2017-04-01,15.1,4.8,10.3,1.0,60.5,2.1,10.3,15.86,81.7,9.0
2017-04-02,15.8,3.1,12.7,,53.1,2.1,11.6,19.44,91.3,9.0
2017-04-03,19.2,4.3,14.9,,45.6,2.1,11.7,20.1,92.1,11.4
2017-04-04,21.8,6.7,15.1,,35.3,2.0,10.9,18.32,85.8,14.1
2017-04-05,14.2,10.8,3.4,37.5,66.0,2.4,0.0,3.29,0.0,12.0
2017-04-06,12.4,9.4,3.0,3.0,90.0,2.4,0.3,4.66,2.3,10.4
2017-04-07,23.5,9.0,14.5,,68.1,2.1,9.0,18.39,69.8,14.5
2017-04-08,19.9,8.6,11.3,0.5,74.5,2.5,6.9,16.31,53.5,13.0
2017-04-09,20.5,10.6,9.9,0.5,59.6,2.8,6.7,16.96,51.9,14.8
2017-04-10,23.3,10.1,13.2,,25.8,2.8,11.7,22.11,90.0,16.5
2017-04-11,20.2,11.5,8.7,,36.8,3.2,9.0,18.42,69.2,15.3
2017-04-12,16.4,8.8,7.6,,21.8,3.7,11.2,21.62,85.5,11.5
2017-04-13,19.6,6.3,13.3,0.0,54.0,2.5,9.4,16.62,71.8,12.7
2017-04-14,17.7,10.1,7.6,6.0,57.9,3.5,4.6,8.26,35.1,13.0
2017-04-15,24.3,10.9,13.4,,59.4,2.2,9.8,20.01,74.2,16.8
2017-04-16,24.4,12.9,11.5,,52.9,1.4,6.5,,49.2,18.7
2017-04-17,18.0,11.2,6.8,5.5,66.5,2.2,0.7,4.44,5.3,14.7
2017-04-18,17.4,9.4,8.0,7.5,76.5,2.5,2.7,6.2,20.3,11.7
2017-04-19,18.4,7.0,11.4,,43.1,2.9,12.3,23.08,92.5,12.6
2017-04-20,18.2,9.9,8.3,0.1,45.4,2.3,2.6,10.27,19.4,12.9
2017-04-21,19.3,7.6,11.7,,56.5,2.0,8.5,18.12,63.4,13.1
2017-04-22,22.5,8.5,14.0,,48.4,2.1,12.4,21.83,92.5,14.8
2017-04-23,21.7,8.9,12.8,,40.0,2.4,12.6,23.55,93.3,14.9
2017-04-24,21.3,8.3,13.0,,39.4,2.7,12.1,21.56,89.6,15.1
2017-04-25,20.4,12.9,7.5,,56.8,2.7,4.7,,34.6,16.0
2017-04-26,20.2,10.5,9.7,,36.0,3.3,12.6,25.55,92.6,15.1
2017-04-27,19.8,7.9,11.9,,41.8,3.3,12.8,24.94,94.1,13.6
2017-04-28,21.5,8.9,12.6,,57.3,3.0,12.2,22.59,89.7,14.4
2017-04-29,23.7,9.6,14.1,,44.3,2.7,12.5,24.45,91.2,17.1
2017-04-30,27.8,13.7,14.1,,57.9,2.6,11.4,21.96,83.2,19.3
2017-05-01,28.3,12.8,15.5,,50.8,1.9,11.9,24.3,86.2,20.1
2017-05-02,28.0,15.2,12.8,,42.0,2.1,8.7,20.21,63.0,20.7
2017-05-03,30.2,14.5,15.7,,34.1,2.0,12.6,24.05,91.3,21.5
2017-05-04,27.5,14.8,12.7,,43.6,2.0,8.0,17.89,57.6,21.0
2017-05-05,27.0,15.5,11.5,,53.4,3.2,11.6,23.38,83.5,20.9
2017-05-06,19.3,10.0,9.3,,32.0,3.8,12.4,25.23,89.2,14.9
2017-05-07,22.8,10.9,11.9,,42.6,3.2,12.6,25.9,90.6,16.6
2017-05-08,23.5,11.1,12.4,,43.6,2.1,6.1,16.92,43.6,17.9
2017-05-09,22.6,15.3,7.3,2.5,62.6,1.6,1.3,8.34,9.3,17.1
2017-05-10,20.8,14.2,6.6,2.5,73.0,2.5,7.0,15.29,50.0,16.4
2017-05-11,24.8,13.1,11.7,0.0,65.3,1.8,5.3,16.69,37.6,19.3
2017-05-12,21.1,16.8,4.3,,71.6,2.1,0.0,5.57,0.0,19.1
2017-05-13,22.6,12.4,10.2,6.0,77.8,3.1,2.2,8.35,15.6,16.4
2017-05-14,20.7,11.0,9.7,,58.3,3.7,13.1,27.71,92.3,15.7
2017-05-15,20.1,12.3,7.8,0.0,61.4,2.8,8.1,17.5,57.0,16.0
2017-05-16,22.3,13.3,9.0,,60.5,2.0,9.6,16.79,67.6,17.1
2017-05-17,25.9,12.3,13.6,,51.5,2.1,13.2,26.53,92.3,18.6
2017-05-18,26.9,13.9,13.0,,41.9,2.3,12.9,24.44,90.2,20.4
2017-05-19,27.9,15.1,12.8,,42.6,2.6,13.3,26.72,93.0,21.1
2017-05-20,27.3,15.4,11.9,,44.0,2.4,13.0,24.18,90.9,20.9
2017-05-21,27.6,16.0,11.6,,48.1,2.3,11.9,26.62,83.2,21.5
2017-05-22,28.0,15.9,12.1,,53.6,2.0,11.8,22.27,81.9,21.8
2017-05-23,24.4,17.2,7.2,5.0,68.0,1.9,2.4,11.66,16.7,20.0
2017-05-24,27.8,16.9,10.9,0.1,60.4,2.0,12.7,24.99,88.2,21.8
2017-05-25,24.4,14.4,10.0,,45.6,3.4,12.8,24.3,88.3,19.2
2017-05-26,23.2,12.4,10.8,,41.5,2.9,11.3,25.32,77.9,17.7
2017-05-27,26.4,13.7,12.7,,46.1,2.2,13.5,26.95,93.1,19.5
2017-05-28,27.9,14.4,13.5,,50.6,2.7,11.2,23.57,77.2,21.2
2017-05-29,29.3,18.1,11.2,,61.8,2.3,9.7,22.29,66.9,22.9
2017-05-30,30.3,18.6,11.7,,43.5,2.4,11.1,21.3,76.0,23.6
2017-05-31,29.6,17.7,11.9,,49.1,1.9,10.2,20.09,69.9,23.3
2017-06-01,27.0,20.0,7.0,,51.8,3.1,10.6,21.83,72.6,23.3
2017-06-02,25.6,15.5,10.1,0.0,37.4,2.8,12.2,25.66,83.6,20.5
2017-06-03,26.5,16.1,10.4,,44.0,3.0,13.5,27.88,92.5,20.5
2017-06-04,28.1,15.1,13.0,,36.9,2.6,13.6,27.49,93.2,21.7
2017-06-05,30.3,16.4,13.9,0.0,33.3,1.9,12.9,26.62,87.8,24.2
2017-06-06,23.9,14.5,9.4,15.5,60.0,2.5,0.0,7.4,0.0,19.4
2017-06-07,19.2,15.1,4.1,12.5,91.4,2.4,0.2,3.47,1.4,17.6
2017-06-08,25.9,15.1,10.8,,67.3,2.8,11.8,25.61,80.3,20.1
2017-06-09,25.7,17.9,7.8,0.1,69.8,3.3,7.4,16.67,50.3,21.2
2017-06-10,27.5,16.7,10.8,4.5,46.8,2.3,9.8,24.26,66.7,21.5
2017-06-11,29.6,14.8,14.8,,33.8,2.2,13.7,28.53,93.2,22.8
2017-06-12,28.0,17.0,11.0,,45.5,2.8,12.2,24.22,83.0,22.1
2017-06-13,25.9,18.3,7.6,0.0,63.0,2.4,10.3,21.29,70.1,21.5
2017-06-14,26.8,17.8,9.0,,63.0,2.8,11.9,25.27,80.4,21.8
2017-06-15,29.6,18.0,11.6,,62.4,2.5,11.4,24.81,77.0,23.1
2017-06-16,32.7,20.0,12.7,,55.8,2.2,11.9,24.11,80.4,25.5
2017-06-17,29.9,20.6,9.3,,52.3,2.4,12.7,24.5,85.8,24.2
2017-06-18,31.8,18.6,13.2,,52.0,2.3,13.2,26.0,89.2,24.3
2017-06-19,30.2,19.5,10.7,,50.9,1.8,11.0,21.0,74.3,24.8
2017-06-20,32.7,20.0,12.7,0.0,43.4,2.1,7.9,18.81,53.4,26.0
2017-06-21,31.6,21.7,9.9,0.0,52.6,2.9,11.1,23.53,75.0,25.4
2017-06-22,30.4,21.2,9.2,,57.3,2.5,10.8,23.53,73.0,25.3
2017-06-23,34.1,21.3,12.8,,53.0,2.0,12.9,22.75,87.2,26.7
2017-06-24,27.8,21.5,6.3,3.5,60.4,1.2,0.8,7.22,5.4,24.5
2017-06-25,28.4,21.0,7.4,1.5,75.4,1.5,4.6,12.96,31.1,23.8
2017-06-26,29.9,20.1,9.8,29.0,76.9,2.2,4.9,14.3,33.1,23.1
