기준년월,관광객 유형,제주 대분류,제주 중분류,업종명,성별,연령대별, 카드이용금액 , 카드이용건수 ,건당이용금액,데이터기준일자
2016-07,내국인 관광객,제주시,용담2동,농축수산품,여,30대,17909430,335,53461,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,남,30대,14900900,282,52840,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,농축수산품,남,30대,17306730,328,52764,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,안경,남,20대,890000,17,52353,2017-02-16
2016-07,내국인 관광객,서귀포시,대륜동,안경,남,20대,523000,10,52300,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,남,20대,4969200,96,51763,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,남,50대,2894400,56,51686,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,농축수산품,남,40대,6399650,124,51610,2017-02-16
2016-07,내국인 관광객,제주시,연동,안경,남,20대,1031900,20,51595,2017-02-16
2016-07,내국인 관광객,제주시,연동,스포츠레져용품,남,20대,11092920,216,51356,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,농축수산품,남,40대,4097600,80,51220,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,여,30대,2690400,53,50762,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,여,50대,2307420,46,50161,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,남,40대,4598000,92,49978,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,정장(여성),여,30대,4263200,86,49572,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,농축수산품,남,20대,7912500,161,49146,2017-02-16
2016-07,내국인 관광객,제주시,연동,신   발,남,40대,489100,10,48910,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,골프 용품,남,40대,733500,15,48900,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,남,30대,3957800,81,48862,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,남,50대,1509000,31,48677,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,농축수산품,남,20대,1117280,23,48577,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,스포츠레져용품,여,20대,822800,17,48400,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,여,30대,3406150,71,47974,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,여,40대,2202500,46,47880,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,정장(여성),남,30대,1579200,33,47855,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,남,30대,1195200,25,47808,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,여,50대,4825460,101,47777,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,농축수산품,남,30대,4020700,85,47302,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,농축수산품,여,40대,5637310,121,46589,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,남,40대,1763700,38,46413,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,50대,20691990,446,46395,2017-02-16
2016-07,내국인 관광객,제주시,노형동,정장(여성),여,50대,824000,18,45778,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,농축수산품,여,40대,732000,16,45750,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,정장(여성),여,40대,2241100,49,45737,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,스포츠레져용품,남,40대,676700,15,45113,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,남,50대,3290600,73,45077,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,의원,여,40대,4590900,102,45009,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,여,40대,6861000,153,44843,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,남,40대,5049800,113,44688,2017-02-16
2016-07,내국인 관광객,제주시,노형동,정장(여성),여,20대,2943650,66,44601,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,남,40대,5123450,115,44552,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,여,30대,10040700,226,44428,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,여,30대,4715700,107,44072,2017-02-16
2016-07,내국인 관광객,제주시,연동,농축수산품,여,20대,2495700,57,43784,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,여,40대,1352600,31,43632,2017-02-16
2016-07,내국인 관광객,제주시,연동,신   발,여,20대,1079900,25,43196,2017-02-16
2016-07,내국인 관광객,제주시,연동,스포츠레져용품,여,20대,12342220,286,43155,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,여,50대,4821300,112,43047,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,의원,남,50대,3601900,84,42880,2017-02-16
2016-07,내국인 관광객,제주시,연동,안경,여,30대,2350900,55,42744,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,여,20대,5395300,128,42151,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,여,50대,460000,11,41818,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,남,40대,584900,14,41779,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,농축수산품,남,20대,415000,10,41500,2017-02-16
2016-07,내국인 관광객,서귀포시,대륜동,스넥,여,30대,454000,11,41273,2017-02-16
2016-07,내국인 관광객,제주시,노형동,정장(여성),남,40대,412600,10,41260,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,스포츠레져용품,여,50대,576000,14,41143,2017-02-16
2016-07,내국인 관광객,제주시,연동,농축수산품,남,30대,3796700,95,39965,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,악세 사리,여,30대,636500,16,39781,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,스포츠레져용품,남,20대,477000,12,39750,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,농축수산품,여,30대,3224890,82,39328,2017-02-16
2016-07,내국인 관광객,서귀포시,대륜동,농축수산품,여,20대,2161400,55,39298,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,안경,여,20대,2078000,53,39208,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,여,30대,4016500,103,38995,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,농축수산품,여,20대,11443084,295,38790,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,여,40대,1317300,34,38744,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,여,50대,386700,10,38670,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,40대,34616690,896,38635,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,남,20대,880400,23,38278,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,남,50대,610000,16,38125,2017-02-16
2016-07,내국인 관광객,제주시,연동,안경,여,40대,950200,25,38008,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,안경,여,20대,374000,10,37400,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,남,20대,5999800,163,36809,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,농축수산품,여,20대,2008680,55,36521,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,50대,364000,10,36400,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,의원,여,20대,654700,18,36372,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,여,40대,8060620,222,36309,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,정장(여성),남,40대,575200,16,35950,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,남,30대,4277800,119,35948,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,의원,여,30대,1002400,28,35800,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,남,30대,2815036,79,35633,2017-02-16
2016-07,내국인 관광객,제주시,연동,농축수산품,여,30대,2233200,63,35448,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기념품 점,남,50대,531000,15,35400,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,남,40대,2001600,57,35116,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,남,30대,836000,24,34833,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,여,20대,1460850,42,34782,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,여,30대,30188260,868,34779,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,농축수산품,여,20대,1911200,55,34749,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,정장(여성),여,20대,9959000,288,34580,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,40대,582700,17,34276,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,농축수산품,여,50대,1095800,32,34244,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,스포츠레져용품,남,40대,1701500,50,34030,2017-02-16
2016-07,내국인 관광객,제주시,연동,의원,여,30대,4334230,128,33861,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,농축수산품,여,30대,609000,18,33833,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,여,50대,1105800,33,33509,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,여,50대,26928900,806,33411,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,스넥,남,50대,598500,18,33250,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,40대,50558745,1522,33219,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,여,20대,1125000,34,33088,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,농축수산품,여,20대,9879300,300,32931,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,의원,여,40대,1211600,37,32746,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,여,30대,710000,22,32273,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,남,30대,10081140,314,32106,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,스포츠레져용품,남,50대,800000,25,32000,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,남,20대,1018000,32,31813,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,남,50대,4499400,142,31686,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,여,40대,820000,26,31538,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,남,50대,28439200,902,31529,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,50대,19997030,636,31442,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,농축수산품,여,40대,1583034,51,31040,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,남,40대,43367800,1408,30801,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,여,40대,40945000,1331,30763,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,여,30대,12765450,417,30613,2017-02-16
2016-07,내국인 관광객,제주시,노형동,기타음료식품,여,40대,732870,24,30536,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,의원,여,20대,973680,32,30428,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,기타음료식품,여,40대,364300,12,30358,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,남,30대,4091000,136,30081,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,스포츠레져용품,남,30대,1070500,36,29736,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,슈퍼 마켓,남,30대,38235160,1292,29594,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,남,30대,47703500,1614,29556,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,기념품 점,여,20대,673000,23,29261,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,기념품 점,여,30대,2273300,78,29145,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,기념품 점,남,30대,290000,10,29000,2017-02-16
2016-07,내국인 관광객,제주시,연동,농축수산품,남,20대,1156000,40,28900,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,의원,여,50대,1537900,54,28480,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,악세 사리,여,30대,425900,15,28393,2017-02-16
2016-07,내국인 관광객,제주시,노형동,약국,남,50대,5610300,198,28335,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,20대,283300,10,28330,2017-02-16
2016-07,내국인 관광객,제주시,노형동,농축수산품,남,20대,903050,32,28220,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,의원,남,20대,1604500,58,27664,2017-02-16
2016-07,내국인 관광객,제주시,연동,슈퍼 마켓,여,50대,11919840,431,27656,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,스포츠레져용품,남,30대,414000,15,27600,2017-02-16
2016-07,내국인 관광객,제주시,연동,기타음료식품,남,40대,579050,21,27574,2017-02-16
2016-07,내국인 관광객,제주시,노형동,의원,여,20대,6994800,255,27431,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,여,30대,46767700,1714,27286,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,남,20대,5309500,196,27089,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,기타음료식품,남,30대,1023500,38,26934,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,스넥,남,50대,3652590,136,26857,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기타음료식품,여,50대,1044700,39,26787,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,의원,여,50대,373200,14,26657,2017-02-16
2016-07,내국인 관광객,서귀포시,대륜동,스넥,남,40대,424000,16,26500,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,여,30대,1138000,43,26465,2017-02-16
2016-07,내국인 관광객,제주시,연동,악세 사리,여,20대,2134800,81,26356,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,의원,남,40대,552500,21,26310,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,기타음료식품,여,30대,1702000,65,26185,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,스넥,남,30대,312200,12,26017,2017-02-16
2016-07,내국인 관광객,제주시,연동,의원,여,20대,1444850,56,25801,2017-02-16
2016-07,내국인 관광객,제주시,연동,안경,여,20대,3449900,134,25746,2017-02-16
2016-07,내국인 관광객,제주시,연동,기념품 점,여,30대,2849500,111,25671,2017-02-16
2016-07,내국인 관광객,서귀포시,남원읍,농축수산품,남,20대,714800,28,25529,2017-02-16
2016-07,내국인 관광객,제주시,애월읍,기념품 점,여,20대,356600,14,25471,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,농축수산품,여,20대,686000,27,25407,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기타음료식품,남,50대,1411200,56,25200,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,스넥,여,30대,7603600,303,25094,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,남,20대,39557600,1577,25084,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,기념품 점,남,50대,594000,24,24750,2017-02-16
2016-07,내국인 관광객,서귀포시,대륜동,스넥,남,50대,445500,18,24750,2017-02-16
2016-07,내국인 관광객,제주시,연동,스넥,남,50대,3265600,132,24739,2017-02-16
2016-07,내국인 관광객,제주시,연동,의원,남,40대,1816750,74,24551,2017-02-16
2016-07,내국인 관광객,서귀포시,성산읍,기타음료식품,남,40대,3025920,126,24015,2017-02-16
2016-07,내국인 관광객,제주시,삼도2동,스넥,남,20대,310400,13,23877,2017-02-16
2016-07,내국인 관광객,서귀포시,예래동,스넥,남,40대,7767750,326,23827,2017-02-16
2016-07,내국인 관광객,제주시,용담2동,기념품 점,여,20대,61323000,2574,23824,2017-02-16
2016-07,내국인 관광객,제주시,연동,슈퍼 마켓,여,40대,16645310,701,23745,2017-02-16
2016-07,내국인 관광객,제주시,이도2동,기타음료식품,남,40대,734800,31,23703,2017-02-16
